# gal zone depth edge out
94175 749 2 0 0
94176 252 2 0 0
94178 655 2 0 0
94180 614 3 0 0
94181 614 2 0 0
94188 614 2 0 0
94190 1036 0 1 0
94194 1036 0 1 0
94200 305 4 0 0
94201 749 3 0 0
94202 363 6 0 0
94203 305 3 0 0
94204 420 2 0 0
94205 358 4 0 0
94207 363 6 0 0
94211 127 3 0 0
94216 535 3 0 0
94220 749 2 0 0
94224 463 2 0 0
94225 127 3 0 0
94226 305 3 0 0
94227 127 3 0 0
94235 249 5 0 0
94237 655 2 0 0
94238 535 3 0 0
94239 252 1 0 0
94241 749 3 0 0
94243 420 3 0 0
94245 127 2 0 0
94250 608 2 0 0
94252 363 6 0 0
94253 749 3 0 0
94255 655 2 0 0
94258 301 2 0 0
94262 127 3 0 0
94263 890 0 0 0
94264 305 3 0 0
94268 123 4 0 0
94270 463 3 0 0
94271 123 4 0 0
94273 249 3 0 0
94274 358 5 0 0
94275 420 2 0 0
94276 655 2 0 0
94277 601 3 0 0
94279 420 1 0 0
94292 358 5 0 0
94309 363 6 0 0
94310 252 1 0 0
94312 928 2 0 0
94317 305 2 0 0
94318 249 4 0 0
94319 358 6 0 0
94320 614 2 0 0
94324 358 5 0 0
94340 358 4 0 0
94342 614 2 0 0
94348 614 2 0 0
94349 614 2 0 0
94350 358 4 0 0
94354 363 5 0 0
94356 252 0 0 0
94363 358 5 0 0
94365 928 2 0 0
94372 301 2 0 0
94378 249 4 0 0
94382 305 3 0 0
94390 305 3 0 0
94392 463 2 0 0
94393 614 2 0 0
94394 749 4 0 0
94395 614 2 0 0
94399 305 3 0 0
94402 305 3 0 0
94405 582 2 0 0
94406 305 3 0 0
94409 363 3 0 0
94414 249 4 0 0
94417 749 3 0 0
94418 749 4 0 0
94419 966 1 0 0
94426 127 2 0 0
94439 127 2 0 0
94450 463 2 0 0
94453 127 2 0 0
94464 100 4 0 0
94468 582 3 0 0
94469 582 3 0 0
94471 519 2 0 0
94473 252 1 0 0
94474 127 2 0 0
94476 320 2 0 0
94482 249 5 0 0
94491 749 4 0 0
94493 100 3 0 0
94496 358 4 0 0
94497 320 2 0 0
94499 320 2 0 0
94505 463 3 0 0
94513 123 2 0 0
94519 249 3 0 0
94528 249 4 0 0
94530 463 2 0 0
94532 305 1 0 0
94534 749 3 0 0
94535 320 2 0 0
94536 301 2 0 0
94537 358 5 0 0
94538 249 4 0 0
94543 305 2 0 0
94546 463 3 0 0
94549 463 4 0 0
94550 100 2 0 0
94557 127 3 0 0
94558 249 5 0 0
94559 320 1 0 0
94563 463 2 0 0
94567 305 3 0 0
94569 100 3 0 0
94572 252 1 0 0
94573 614 2 0 0
94575 420 2 0 0
94577 305 3 0 0
94585 463 1 0 0
94586 614 1 0 0
94588 252 1 0 0
94590 252 1 0 0
94591 363 4 0 0
94598 966 1 0 0
94599 420 3 0 0
94600 305 2 0 0
94601 363 5 0 0
94603 363 3 0 0
94605 249 3 0 0
94606 320 2 0 0
94608 363 3 0 0
94609 100 3 0 0
94610 363 4 0 0
94611 305 2 0 0
94613 638 2 0 0
94614 542 3 0 0
94620 542 3 0 0
94621 582 2 0 0
94626 582 2 0 0
94630 542 3 0 0
94632 542 3 0 0
94633 966 1 0 0
94634 363 4 0 0
94636 542 3 0 0
94637 542 3 0 0
94638 127 2 0 0
94639 100 2 0 0
94643 100 3 0 0
94648 638 2 0 0
94649 363 4 0 0
94651 463 3 0 0
94660 252 1 0 0
94662 123 1 0 0
94666 363 4 0 0
94667 638 2 0 0
94671 363 3 0 0
94672 542 2 0 0
94674 463 3 0 0
94677 252 1 0 0
94678 582 2 0 0
94684 542 3 0 0
94685 542 3 0 0
94687 582 3 0 0
94689 463 3 0 0
94690 582 3 0 0
94692 249 5 0 0
94693 463 3 0 0
94696 582 3 0 0
94697 363 4 0 0
94705 400 3 0 0
94709 1036 0 1 0
94714 542 2 0 0
94715 363 4 0 0
94717 542 2 0 0
94720 542 2 0 0
94723 400 2 0 0
94724 249 5 0 0
94725 249 6 0 0
94727 252 5 0 0
94728 363 4 0 0
94729 1036 0 1 0
94732 249 6 0 0
94735 614 1 0 0
94736 582 2 0 0
94738 542 2 0 0
94740 542 3 0 0
94741 542 2 0 0
94742 249 4 0 0
94744 638 3 0 0
94746 363 4 0 0
94747 638 2 0 0
94748 659 1 0 0
94752 363 4 0 0
94754 582 2 0 0
94757 542 2 0 0
94758 249 4 0 0
94761 542 2 0 0
94763 614 0 0 0
94764 582 2 0 0
94765 542 2 0 0
94766 638 2 0 0
94767 249 5 0 0
94769 305 2 0 0
94775 305 1 0 0
94776 463 2 0 0
94778 305 2 0 0
94779 542 3 0 0
94780 305 2 0 0
94781 966 1 0 0
94782 542 3 0 0
94785 363 4 0 0
94786 542 3 0 0
94787 659 1 0 0
94788 252 2 0 0
94791 542 3 0 0
94792 542 2 0 0
94793 463 4 0 0
94796 542 2 0 0
94798 582 2 0 0
94808 678 1 0 0
94809 363 2 0 0
94813 678 2 0 0
94816 1036 0 1 0
94820 542 2 0 0
94822 614 1 0 0
94829 127 2 0 0
94830 659 1 0 0
94840 363 4 0 0
94844 363 3 0 0
94851 542 1 0 0
94854 659 1 0 0
94855 542 3 0 0
94856 100 2 0 0
94857 614 1 0 0
94863 400 2 0 0
94864 542 1 0 0
94865 363 4 0 0
94866 305 2 0 0
94868 659 1 0 0
94870 542 1 0 0
94872 363 1 0 0
94873 400 1 0 0
94876 363 2 0 0
94882 149 4 0 0
94888 659 2 0 0
94895 363 4 0 0
94897 659 1 0 0
94898 305 2 0 0
94902 363 2 0 0
94905 305 2 0 0
94906 581 2 0 0
94911 542 1 0 0
94914 581 2 0 0
94915 363 5 0 0
94916 127 2 0 0
94918 678 2 0 0
94919 363 3 0 0
94920 1036 0 1 0
94922 1036 0 1 0
94924 305 3 0 0
94925 127 2 0 0
94927 659 2 0 0
94928 678 2 0 0
94929 659 2 0 0
94930 305 3 0 0
94931 542 2 0 0
94934 363 4 0 0
94935 363 3 0 0
94936 363 4 0 0
94938 305 2 0 0
94939 305 2 0 0
94943 596 2 0 0
94945 659 1 0 0
94947 305 1 0 0
94950 1036 0 1 0
94951 1036 0 1 0
94954 1036 0 1 0
94955 678 2 0 0
94960 363 4 0 0
94961 127 2 0 0
94966 542 1 0 0
94971 1036 0 1 0
94972 89 3 0 0
94973 290 4 0 0
94974 363 4 0 0
94976 678 1 0 0
94979 678 2 0 0
94980 305 2 0 0
94981 678 2 0 0
94983 290 4 0 0
94984 596 1 0 0
94985 1036 0 1 0
94986 596 2 0 0
94988 596 1 0 0
94990 290 4 0 0
94992 581 2 0 0
94993 305 2 0 0
94995 581 2 0 0
94998 363 4 0 0
94999 659 1 0 0
95000 305 2 0 0
95001 127 3 0 0
95003 581 2 0 0
95004 581 2 0 0
95005 290 3 0 0
95008 581 2 0 0
95009 1036 0 1 0
95010 363 6 0 0
95012 363 4 0 0
95013 363 4 0 0
95014 400 2 0 0
95017 290 4 0 0
95019 596 1 0 0
95021 363 1 0 0
95022 305 2 0 0
95025 659 2 0 0
95026 659 2 0 0
95027 305 2 0 0
95028 596 1 0 0
95031 596 1 0 0
95032 363 4 0 0
95034 305 2 0 0
95035 363 1 0 0
95036 320 1 0 0
95037 290 4 0 0
95039 127 3 0 0
95042 363 0 0 0
95044 363 1 0 0
95048 596 1 0 0
95049 581 3 0 0
95051 581 2 0 0
95052 305 3 0 0
95053 596 1 0 0
95058 400 1 0 0
95059 149 3 0 0
95060 363 1 0 0
95061 596 1 0 0
95062 149 3 0 0
95063 149 3 0 0
95064 149 4 0 0
95067 149 4 0 0
95071 149 3 0 0
95073 401 2 0 0
95074 183 4 0 0
95078 53 4 0 0
95079 53 4 0 0
95081 53 5 0 0
95085 53 3 0 0
95087 782 2 0 0
95088 105 2 0 0
95090 105 2 0 0
95091 53 4 0 0
95094 148 2 0 0
95095 149 4 0 0
95096 290 3 0 0
95100 53 3 0 0
95101 53 4 0 0
95102 149 5 0 0
95103 149 4 0 0
95106 53 4 0 0
95108 183 3 0 0
95113 400 3 0 0
95114 100 1 0 0
95115 53 4 0 0
95119 1036 0 1 0
95120 89 1 0 0
95121 183 3 0 0
95122 290 3 0 0
95123 400 1 0 0
95126 320 1 0 0
95127 183 4 0 0
95128 400 4 0 0
95131 149 1 0 0
95135 89 2 0 0
95137 89 2 0 0
95138 53 4 0 0
95140 149 1 0 0
95144 127 4 0 0
95145 127 4 0 0
95146 149 1 0 0
95149 145 4 0 0
95153 53 4 0 0
95154 596 2 0 0
95155 183 3 0 0
95156 149 1 0 0
95158 89 1 0 0
95159 20 4 0 0
95164 596 1 0 0
95166 400 3 0 0
95168 596 1 0 0
95170 320 3 0 0
95171 89 3 0 0
95174 183 3 0 0
95175 782 3 0 0
95179 1036 0 1 0
95180 400 2 0 0
95183 596 2 0 0
95184 149 3 0 0
95187 149 3 0 0
95188 149 3 0 0
95189 89 3 0 0
95193 363 1 0 0
95195 89 3 0 0
95198 89 2 0 0
95200 320 3 0 0
95201 290 1 0 0
95206 353 1 0 0
95207 782 2 0 0
95209 1036 0 1 0
95211 290 1 0 0
95212 89 2 0 0
95213 290 2 0 0
95214 105 3 0 0
95216 290 2 0 0
95222 290 2 0 0
95234 53 4 0 0
95237 290 2 0 0
95245 183 3 0 0
95250 782 1 0 0
95255 290 2 0 0
95256 53 4 0 0
95257 149 1 0 0
95260 149 1 0 0
95266 53 4 0 0
95267 53 3 0 0
95271 100 2 0 0
95272 290 3 0 0
95274 290 4 0 0
95276 259 2 0 0
95277 53 4 0 0
95278 1036 0 1 0
95286 290 3 0 0
95287 290 3 0 0
95288 290 3 0 0
95290 183 4 0 0
95291 183 5 0 0
95292 105 2 0 0
95293 183 3 0 0
95294 183 5 0 0
95295 105 2 0 0
95296 1036 0 1 0
95300 865 2 0 0
95304 40 3 0 0
95310 865 1 0 0
95316 40 3 0 0
95317 782 1 0 0
95318 865 1 0 0
95321 40 2 0 0
95323 782 1 0 0
95324 353 2 0 0
95325 100 4 0 0
95326 353 1 0 0
95327 89 1 0 0
95333 149 2 0 0
95334 401 1 0 0
95335 40 2 0 0
95336 149 1 0 0
95338 183 3 0 0
95346 353 3 0 0
95351 40 2 0 0
95353 40 2 0 0
95359 353 3 0 0
95372 40 2 0 0
95373 100 1 0 0
95375 401 1 0 0
95378 40 3 0 0
95386 183 5 0 0
95387 105 1 0 0
95389 865 1 0 0
95391 183 4 0 0
95392 400 3 0 0
95398 1036 0 1 0
95403 353 0 0 0
95405 40 3 0 0
95406 105 2 0 0
95410 105 2 0 0
95412 400 3 0 0
95415 290 3 0 0
95416 1036 0 1 0
95420 105 1 0 0
95424 100 1 0 0
95425 183 2 0 0
95426 1036 0 1 0
95427 401 2 0 0
95431 290 3 0 0
95432 290 3 0 0
95434 290 3 0 0
95437 149 2 0 0
95439 782 1 0 0
95440 105 2 0 0
95450 782 0 0 0
95451 782 1 0 0
95452 149 2 0 0
95456 40 2 0 0
95457 782 1 0 0
95459 353 2 0 0
95462 290 3 0 0
95465 105 3 0 0
95466 40 3 0 0
95467 53 2 0 0
95468 1036 0 1 0
95469 40 2 0 0
95471 149 2 0 0
95472 40 2 0 0
95473 40 2 0 0
95474 290 2 0 0
95475 290 3 0 0
95478 782 1 0 0
95479 401 2 0 0
95480 40 2 0 0
95481 40 2 0 0
95482 782 1 0 0
95483 149 2 0 0
95486 290 3 0 0
95489 353 1 0 0
95491 353 3 0 0
95492 353 3 0 0
95495 40 2 0 0
95501 149 2 0 0
95503 401 2 0 0
95512 353 1 0 0
95515 40 1 0 0
95520 40 2 0 0
95525 25 2 0 0
95527 77 1 0 0
95537 151 3 0 0
95540 53 2 0 0
95545 1036 0 1 0
95546 1036 0 1 0
95556 53 6 0 0
95557 25 5 0 0
95559 1036 0 1 0
95572 100 4 0 0
95580 53 2 0 0
95583 53 2 0 0
95589 40 2 0 0
95590 20 5 0 0
95591 40 3 0 0
95592 100 3 0 0
95593 151 1 0 0
95596 40 2 0 0
95612 25 5 0 0
95622 151 2 0 0
95626 53 2 0 0
95627 77 2 0 0
95630 25 5 0 0
95635 25 3 0 0
95647 151 2 0 0
95673 20 5 0 0
95689 25 2 0 0
95696 53 3 0 0
95700 25 1 0 0
95709 4 1 0 0
95713 20 5 0 0
95721 25 2 0 0
95722 43 4 0 0
95730 43 3 0 0
95732 100 7 0 0
95737 4 1 0 0
95741 4 2 0 0
95742 53 3 0 0
95744 169 2 0 0
95746 4 2 0 0
95747 4 1 0 0
95748 43 3 0 0
95750 43 4 0 0
95752 341 1 0 0
95753 4 1 0 0
95756 100 7 0 0
95761 20 6 0 0
95762 25 2 0 0
95763 4 2 0 0
95764 303 3 0 0
95765 4 2 0 0
95778 25 2 0 0
95780 20 6 0 0
95781 4 1 0 0
95782 4 1 0 0
95786 20 6 0 0
95787 104 4 0 0
95788 20 5 0 0
95789 20 6 0 0
95792 25 2 0 0
95793 1036 0 1 0
95795 4 1 0 0
95808 303 3 0 0
95818 341 2 0 0
95824 169 2 0 0
95825 53 2 0 0
95828 341 1 0 0
95829 4 2 0 0
95833 169 2 0 0
95835 169 2 0 0
95843 53 3 0 0
95849 341 2 0 0
95855 341 1 0 0
95857 104 4 0 0
95858 53 2 0 0
95860 104 4 0 0
95861 53 4 0 0
95864 169 2 0 0
95867 43 2 0 0
95869 169 2 0 0
95872 4 1 0 0
95889 43 2 0 0
95890 25 1 0 0
95895 4 2 0 0
95896 4 6 0 0
95898 4 4 0 0
95903 53 5 0 0
95906 169 2 0 0
95908 341 3 0 0
95910 4 3 0 0
95915 4 5 0 0
95916 168 2 0 0
95919 4 6 0 0
95926 460 2 0 0
95927 4 3 0 0
95928 460 2 0 0
95929 460 1 0 0
95931 341 2 0 0
95933 4 5 0 0
95936 103 1 0 0
95938 168 5 0 0
95946 100 4 0 0
95947 103 0 0 0
95950 4 3 0 0
95951 100 4 0 0
95953 4 6 0 0
95956 169 3 0 0
95962 168 2 0 0
95964 4 6 0 0
95969 4 5 0 0
95972 4 3 0 0
95981 4 3 0 0
95982 4 3 0 0
95986 4 2 0 0
95987 53 5 0 0
95990 168 4 0 0
95992 4 2 0 0
95993 161 2 0 0
95996 4 2 0 0
95999 4 3 0 0
96004 161 3 0 0
96010 4 3 0 0
96020 4 2 0 0
96025 103 1 0 0
96027 104 4 0 0
96028 4 3 0 0
96033 4 2 0 0
96038 4 2 0 0
96041 169 2 0 0
96050 5 4 0 0
96053 4 1 0 0
96055 169 2 0 0
96058 1036 0 1 0
96063 5 4 0 0
96067 168 2 0 0
96068 341 2 0 0
96072 53 6 0 0
96076 53 5 0 0
96078 4 1 0 0
96081 4 1 0 0
96084 341 2 0 0
96085 341 2 0 0
96088 43 2 0 0
96105 341 4 0 0
96110 43 3 0 0
96111 1036 0 1 0
96124 5 4 0 0
96128 5 5 0 0
96134 4 2 0 0
96144 5 5 0 0
96147 4 2 0 0
96153 168 4 0 0
96159 341 2 0 0
96161 5 5 0 0
96163 4 2 0 0
96164 5 5 0 0
96166 53 4 0 0
96167 4 2 0 0
96169 4 3 0 0
96171 4 2 0 0
96187 4 2 0 0
96192 43 2 0 0
96215 4 3 0 0
96217 4 2 0 0
96221 4 2 0 0
96231 4 3 0 0
96238 4 3 0 0
96241 53 5 0 0
96242 168 4 0 0
96246 4 4 0 0
96247 43 2 0 0
96248 4 3 0 0
96250 43 2 0 0
96255 169 2 0 0
96257 4 3 0 0
96267 168 2 0 0
96268 168 2 0 0
96270 1036 0 1 0
96274 169 2 0 0
96275 168 4 0 0
96277 4 4 0 0
96281 4 5 0 0
96283 4 3 0 0
96284 168 2 0 0
96288 4 3 0 0
96290 168 4 0 0
96293 5 3 0 0
96306 4 3 0 0
96307 4 6 0 0
96310 168 2 0 0
96312 168 3 0 0
96316 5 3 0 0
96319 4 3 0 0
96321 4 4 0 0
96322 4 3 0 0
96324 4 3 0 0
96326 4 3 0 0
96328 4 2 0 0
96331 4 4 0 0
96332 4 4 0 0
96334 4 3 0 0
96335 4 3 0 0
96337 43 2 0 0
96338 169 1 0 0
96340 341 3 0 0
96341 169 3 0 0
96342 341 2 0 0
96346 4 5 0 0
96347 341 1 0 0
96349 341 3 0 0
96350 341 2 0 0
96353 169 2 0 0
96355 5 5 0 0
96358 4 2 0 0
96363 4 3 0 0
96366 4 6 0 0
96367 5 5 0 0
96374 4 6 0 0
96375 4 5 0 0
96376 4 5 0 0
96389 4 3 0 0
96397 5 5 0 0
96401 168 2 0 0
96403 161 3 0 0
96406 161 2 0 0
96407 341 2 0 0
96413 5 5 0 0
96414 169 2 0 0
96418 5 4 0 0
96423 5 5 0 0
96425 5 5 0 0
96438 5 4 0 0
96439 4 2 0 0
96443 4 2 0 0
96453 43 2 0 0
96473 168 2 0 0
96474 4 3 0 0
96477 1036 0 1 0
96489 43 3 0 0
96495 4 3 0 0
96498 4 2 0 0
96499 168 2 0 0
96509 43 2 0 0
96510 4 2 0 0
96512 43 2 0 0
96519 4 2 0 0
96520 161 2 0 0
96523 53 6 0 0
96531 5 4 0 0
96541 4 2 0 0
96543 4 2 0 0
96544 4 3 0 0
96546 4 3 0 0
96550 5 5 0 0
96552 5 3 0 0
96553 4 3 0 0
96555 4 2 0 0
96559 4 5 0 0
96561 169 2 0 0
96563 53 6 0 0
96567 4 3 0 0
96568 1036 0 1 0
96569 161 3 0 0
96570 4 4 0 0
96571 335 2 0 0
96573 4 4 0 0
96575 4 4 0 0
96576 394 2 0 0
96578 4 4 0 0
96580 4 3 0 0
96582 43 3 0 0
96587 4 4 0 0
96588 1036 0 1 0
96589 1036 0 1 0
96592 43 3 0 0
96595 43 3 0 0
96601 427 2 0 0
96604 43 2 0 0
96611 43 2 0 0
96615 427 2 0 0
96618 168 2 0 0
96619 168 1 0 0
96621 335 1 0 0
96625 4 4 0 0
96630 4 4 0 0
96631 1036 0 1 0
96634 427 2 0 0
96640 4 3 0 0
96641 335 2 0 0
96643 53 6 0 0
96646 161 2 0 0
96647 4 4 0 0
96656 427 2 0 0
96660 4 3 0 0
96664 53 5 0 0
96666 4 3 0 0
96667 394 3 0 0
96675 1036 0 1 0
96677 53 5 0 0
96678 4 2 0 0
96679 4 2 0 0
96682 4 3 0 0
96691 169 1 0 0
96696 1036 0 1 0
96704 427 2 0 0
96707 427 2 0 0
96709 4 2 0 0
96714 4 3 0 0
96720 4 2 0 0
96724 43 2 0 0
96729 4 3 0 0
96730 168 2 0 0
96731 427 2 0 0
96732 4 3 0 0
96734 168 2 0 0
96739 168 1 0 0
96743 4 3 0 0
96748 4 3 0 0
96750 427 2 0 0
96751 161 2 0 0
96761 4 3 0 0
96766 4 3 0 0
96773 4 3 0 0
96777 4 4 0 0
96778 4 4 0 0
96788 335 2 0 0
96789 427 2 0 0
96803 100 7 0 0
96805 168 1 0 0
96806 335 1 0 0
96808 337 1 0 0
96809 43 3 0 0
96811 337 1 0 0
96817 43 5 0 0
96830 1036 0 1 0
96831 161 2 0 0
96836 394 1 0 0
96837 169 1 0 0
96841 169 1 0 0
96849 43 3 0 0
96851 303 3 0 0
96856 43 3 0 0
96857 303 2 0 0
96863 43 3 0 0
96865 303 4 0 0
96873 335 1 0 0
96884 335 2 0 0
96887 4 3 0 0
96896 335 2 0 0
96898 43 3 0 0
96899 169 1 0 0
96906 43 2 0 0
96911 303 3 0 0
96913 100 4 0 0
96915 43 2 0 0
96922 43 2 0 0
96931 43 2 0 0
96938 394 2 0 0
96939 4 3 0 0
96959 43 2 0 0
96962 43 2 0 0
96964 100 8 0 0
96967 100 6 0 0
96969 43 2 0 0
96970 335 1 0 0
96971 43 2 0 0
96973 43 2 0 0
96982 394 2 0 0
96983 43 3 0 0
96988 394 1 0 0
96993 168 3 0 0
96995 427 1 0 0
97004 43 2 0 0
97009 43 3 0 0
97017 427 1 0 0
97023 169 1 0 0
97028 169 2 0 0
97032 168 7 0 0
97033 169 4 0 0
97039 394 1 0 0
97041 169 3 0 0
97044 335 1 0 0
97046 394 1 0 0
97047 394 1 0 0
97049 394 2 0 0
97050 169 1 0 0
97051 335 1 0 0
97052 335 1 0 0
97053 394 1 0 0
97054 37 3 0 0
97055 394 2 0 0
97062 168 6 0 0
97067 335 2 0 0
97072 335 2 0 0
97073 1036 0 1 0
97081 335 2 0 0
97082 1036 0 1 0
97087 427 1 0 0
97088 394 2 0 0
97089 1036 0 1 0
97091 169 2 0 0
97098 1036 0 1 0
97100 169 2 0 0
97102 394 1 0 0
97103 335 1 0 0
97108 169 1 0 0
97110 168 5 0 0
97111 169 2 0 0
97115 169 2 0 0
97116 168 4 0 0
97121 169 2 0 0
97144 303 3 0 0
97147 259 2 0 0
97150 43 5 0 0
97151 394 1 0 0
97152 4 4 0 0
97153 394 1 0 0
97154 43 5 0 0
97165 43 3 0 0
97173 161 2 0 0
97176 100 8 0 0
97181 394 1 0 0
97183 169 1 0 0
97194 1036 0 1 0
97208 337 1 0 0
97211 394 2 0 0
97213 169 2 0 0
97219 394 2 0 0
97220 335 2 0 0
97226 43 3 0 0
97230 169 2 0 0
97236 335 1 0 0
97239 168 0 0 0
97242 394 2 0 0
97244 169 2 0 0
97245 168 4 0 0
97248 169 2 0 0
97249 335 0 0 0
97250 169 2 0 0
97263 168 3 0 0
97265 394 2 0 0
97273 168 4 0 0
97275 169 3 0 0
97277 335 1 0 0
97281 43 6 0 0
97308 43 5 0 0
97309 168 2 0 0
97311 169 2 0 0
97314 337 2 0 0
97317 335 3 0 0
97318 43 3 0 0
97323 335 3 0 0
97324 168 2 0 0
97328 335 1 0 0
97330 43 5 0 0
97332 169 3 0 0
97339 1036 0 1 0
97340 43 6 0 0
97341 43 7 0 0
97343 335 2 0 0
97344 161 2 0 0
97346 169 3 0 0
97351 394 2 0 0
97353 43 3 0 0
97354 335 1 0 0
97357 37 1 0 0
97358 335 4 0 0
97360 530 3 0 0
97361 530 1 0 0
97362 1036 0 1 0
97364 530 3 0 0
97369 604 4 0 0
97373 337 2 0 0
97375 37 1 0 0
97376 111 5 0 0
97377 43 7 0 0
97383 43 7 0 0
97384 530 2 0 0
97388 168 3 0 0
97389 303 2 0 0
97392 168 2 0 0
97396 335 2 0 0
97397 335 3 0 0
97398 530 3 0 0
97400 335 3 0 0
97401 335 2 0 0
97403 394 2 0 0
97404 335 2 0 0
97406 394 3 0 0
97407 530 3 0 0
97408 530 3 0 0
97409 530 1 0 0
97412 530 3 0 0
97415 604 3 0 0
97417 1036 0 1 0
97419 530 2 0 0
97421 37 3 0 0
97422 168 3 0 0
97424 335 2 0 0
97425 37 2 0 0
97426 335 2 0 0
97427 530 3 0 0
97430 530 2 0 0
97434 530 2 0 0
97435 530 3 0 0
97436 530 2 0 0
97437 530 3 0 0
97439 530 3 0 0
97442 530 3 0 0
97443 530 2 0 0
97444 1036 0 1 0
97445 530 2 0 0
97447 530 3 0 0
97448 530 1 0 0
97449 427 2 0 0
97450 604 4 0 0
97453 394 2 0 0
97454 43 7 0 0
97456 335 2 0 0
97457 427 1 0 0
97458 335 3 0 0
97461 1036 0 1 0
97462 111 4 0 0
97464 335 2 0 0
97465 335 2 0 0
97466 335 2 0 0
97467 168 5 0 0
97468 37 2 0 0
97471 394 2 0 0
97475 168 2 0 0
97477 335 1 0 0
97481 394 1 0 0
97482 335 2 0 0
97483 335 2 0 0
97484 335 1 0 0
97485 335 3 0 0
97487 738 2 0 0
97490 738 1 0 0
97491 1036 0 1 0
97494 530 3 0 0
97495 168 2 0 0
97496 394 1 0 0
97498 1036 0 1 0
97502 738 2 0 0
97505 394 1 0 0
97507 394 2 0 0
97508 169 3 0 0
97510 43 4 0 0
97519 394 2 0 0
97520 1036 0 1 0
97525 169 4 0 0
97529 43 4 0 0
97530 43 3 0 0
97531 43 4 0 0
97534 43 7 0 0
97537 168 4 0 0
97538 427 1 0 0
97541 43 4 0 0
97543 335 2 0 0
97544 43 7 0 0
97546 43 4 0 0
97548 738 2 0 0
97552 335 1 0 0
97553 43 5 0 0
97554 394 2 0 0
97555 427 1 0 0
97560 1036 0 1 0
97561 530 4 0 0
97565 335 3 0 0
97566 1036 0 1 0
97567 335 2 0 0
97568 1036 0 1 0
97571 1036 0 1 0
97572 530 2 0 0
97576 335 1 0 0
97578 530 2 0 0
97579 335 2 0 0
97580 1036 0 1 0
97583 530 4 0 0
97584 530 3 0 0
97587 43 4 0 0
97588 43 5 0 0
97590 530 3 0 0
97592 530 3 0 0
97594 738 2 0 0
97597 335 3 0 0
97598 530 3 0 0
97599 530 3 0 0
97601 335 2 0 0
97604 335 2 0 0
97607 335 2 0 0
97608 335 2 0 0
97609 530 3 0 0
97610 161 2 0 0
97612 530 2 0 0
97613 335 2 0 0
97614 530 3 0 0
97618 43 4 0 0
97623 37 3 0 0
97624 530 2 0 0
97625 43 4 0 0
97627 530 3 0 0
97630 37 3 0 0
97631 335 3 0 0
97634 530 3 0 0
97635 738 1 0 0
97636 530 3 0 0
97637 530 3 0 0
97638 530 3 0 0
97640 530 3 0 0
97641 43 4 0 0
97645 43 4 0 0
97647 43 4 0 0
97648 530 3 0 0
97650 738 1 0 0
97653 530 2 0 0
97654 530 3 0 0
97655 43 7 0 0
97656 530 2 0 0
97657 530 3 0 0
97659 530 3 0 0
97661 111 5 0 0
97665 37 4 0 0
97666 168 3 0 0
97668 37 2 0 0
97670 37 3 0 0
97674 530 2 0 0
97675 530 2 0 0
97676 168 2 0 0
97678 43 6 0 0
97683 604 4 0 0
97691 738 1 0 0
97692 303 3 0 0
97693 168 2 0 0
97694 168 6 0 0
97697 427 3 0 0
97701 37 1 0 0
97703 168 5 0 0
97709 37 2 0 0
97713 168 2 0 0
97721 530 2 0 0
97729 161 3 0 0
97734 604 3 0 0
97739 168 4 0 0
97745 37 1 0 0
97748 37 1 0 0
97750 530 2 0 0
97751 1036 0 1 0
97755 303 2 0 0
97757 43 6 0 0
97758 161 3 0 0
97763 623 1 0 0
97773 37 2 0 0
97775 168 1 0 0
97778 623 2 0 0
97782 37 1 0 0
97784 530 3 0 0
97786 37 1 0 0
97787 43 6 0 0
97789 530 2 0 0
97790 530 3 0 0
97793 43 4 0 0
97798 1036 0 1 0
97800 168 3 0 0
97802 168 2 0 0
97803 530 2 0 0
97808 604 3 0 0
97809 111 4 0 0
97812 530 3 0 0
97813 530 3 0 0
97814 43 6 0 0
97815 303 3 0 0
97816 530 2 0 0
97818 161 2 0 0
97820 37 3 0 0
97823 530 2 0 0
97824 37 3 0 0
97825 43 4 0 0
97826 37 4 0 0
97827 37 3 0 0
97828 43 4 0 0
97830 530 2 0 0
97836 168 5 0 0
97843 303 2 0 0
97853 37 2 0 0
97856 168 2 0 0
97857 394 2 0 0
97861 427 1 0 0
97867 168 2 0 0
97872 168 1 0 0
97873 168 6 0 0
97876 623 1 0 0
97880 168 6 0 0
97887 37 3 0 0
97890 111 5 0 0
97900 168 3 0 0
97901 168 3 0 0
97905 623 1 0 0
97906 111 4 0 0
97908 427 2 0 0
97909 37 2 0 0
97912 111 5 0 0
97913 486 2 0 0
97914 111 4 0 0
97919 111 4 0 0
97922 111 3 0 0
97929 530 1 0 0
97931 168 2 0 0
97932 43 7 0 0
97935 168 2 0 0
97936 427 3 0 0
97939 738 0 0 0
97940 530 1 0 0
97941 168 3 0 0
97942 168 4 0 0
97943 168 2 0 0
97944 1036 0 1 0
97948 1036 0 1 0
97961 37 2 0 0
97988 111 3 0 0
97991 111 4 0 0
97995 1036 0 1 0
97998 1036 0 1 0
98001 111 3 0 0
98014 111 4 0 0
98016 530 2 0 0
98019 111 3 0 0
98020 43 7 0 0
98026 168 5 0 0
98033 738 1 0 0
98036 738 1 0 0
98037 738 1 0 0
98038 1036 0 1 0
98039 111 3 0 0
98050 37 2 0 0
98052 37 1 0 0
98054 1036 0 1 0
98056 427 1 0 0
