# NSAID zone depth edge out
3680 411 4 0 0
3681 411 3 0 0
3682 411 3 0 0
3683 411 2 0 0
3684 411 2 0 0
3685 744 2 0 0
3688 136 4 0 0
3690 813 5 0 0
3691 411 2 0 0
3692 450 3 0 0
3693 603 3 0 0
3694 411 2 0 0
3695 411 2 0 0
3696 813 4 0 0
3699 411 2 0 0
3702 603 2 0 0
3705 603 2 0 0
3706 603 2 0 0
3707 450 3 0 0
3710 603 2 0 0
3711 603 2 0 0
3714 450 3 0 0
3716 221 3 0 0
3718 450 3 0 0
3720 411 2 0 0
3721 411 1 0 0
3722 834 1 0 0
3724 371 8 0 0
3726 22 4 0 0
3731 450 4 0 0
3732 603 2 0 0
3735 603 2 0 0
3737 450 3 0 0
3741 603 1 0 0
3743 371 8 0 0
3745 603 2 0 0
3746 834 3 0 0
3748 411 2 0 0
3754 603 1 0 0
3757 411 1 0 0
3759 1035 0 1 0
3760 411 2 0 0
3763 603 1 0 0
3768 652 3 0 0
3769 411 2 0 0
3773 450 3 0 0
3774 652 4 0 0
3775 503 1 0 0
3778 221 2 0 0
3779 744 1 0 0
3781 411 2 0 0
3783 438 4 0 0
3786 411 2 0 0
3787 411 2 0 0
3797 603 1 0 0
3798 221 2 0 0
3799 438 3 0 0
3800 221 2 0 0
3801 411 3 0 0
3805 411 2 0 0
3806 411 2 0 0
3807 603 1 0 0
3813 438 4 0 0
3816 834 1 0 0
3817 221 2 0 0
3818 834 0 0 0
3819 411 2 0 0
3822 411 2 0 0
3823 411 2 0 0
3824 221 2 0 0
3826 221 2 0 0
3827 411 3 0 0
3829 221 2 0 0
3830 411 3 0 0
3832 603 1 0 0
3834 221 2 0 0
3836 603 1 0 0
3839 411 1 0 0
3841 744 2 0 0
3842 1035 0 1 0
3844 1035 0 1 0
3848 1035 0 1 0
3852 1035 0 1 0
3855 699 2 0 0
3858 1035 0 1 0
3859 1035 0 1 0
3861 1035 0 1 0
3862 1035 0 1 0
3869 1035 0 1 0
3870 1035 0 1 0
3871 1035 0 1 0
3874 1035 0 1 0
3875 221 3 0 0
3877 1035 0 1 0
3881 1035 0 1 0
3883 1035 0 1 0
3885 1035 0 1 0
3890 875 2 0 0
3891 1035 0 1 0
3892 1035 0 1 0
3893 1035 0 1 0
3894 221 3 0 0
3895 221 3 0 0
3896 1035 0 1 0
3898 221 3 0 0
3899 1035 0 1 0
3901 1035 0 1 0
3902 221 3 0 0
3903 1035 0 1 0
3906 1035 0 1 0
3912 1035 0 1 0
3913 875 2 0 0
3915 875 2 0 0
3918 411 4 0 0
3920 411 4 0 0
3921 1035 0 1 0
3923 221 3 0 0
3925 221 3 0 0
3926 1035 0 1 0
3928 411 4 0 0
3929 1035 0 1 0
3930 699 2 0 0
3935 1035 0 1 0
3937 1035 0 1 0
3939 834 1 0 0
3940 1035 0 1 0
3941 1035 0 1 0
3943 1035 0 1 0
3947 1035 0 1 0
3948 411 3 0 0
3949 1035 0 1 0
3950 1035 0 1 0
3955 1035 0 1 0
3957 1035 0 1 0
3959 1035 0 1 0
3960 1035 0 1 0
3964 834 1 0 0
3965 1035 0 1 0
3966 1035 0 1 0
3968 744 2 0 0
3969 1035 0 1 0
3972 1035 0 1 0
3973 1035 0 1 0
3975 1035 0 1 0
3977 1035 0 1 0
3985 411 1 0 0
3988 744 1 0 0
3989 411 3 0 0
3990 603 1 0 0
3991 450 4 0 0
4002 411 2 0 0
4005 411 2 0 0
4006 411 3 0 0
4010 411 4 0 0
4011 411 3 0 0
4012 221 3 0 0
4014 411 3 0 0
4015 411 2 0 0
4018 258 9 0 0
4023 411 2 0 0
4025 411 3 0 0
4027 221 2 0 0
4029 221 2 0 0
4030 411 1 0 0
4031 1035 0 1 0
4033 1035 0 1 0
4041 603 1 0 0
4042 744 2 0 0
4043 617 1 0 0
4044 699 1 0 0
4045 221 2 0 0
4046 603 2 0 0
4047 411 2 0 0
4048 1035 0 1 0
4049 221 2 0 0
4052 1035 0 1 0
4053 438 4 0 0
4055 603 2 0 0
4058 834 1 0 0
4059 411 2 0 0
4060 603 2 0 0
4062 411 2 0 0
4063 603 3 0 0
4064 875 1 0 0
4065 603 2 0 0
4069 603 2 0 0
4071 1035 0 1 0
4074 411 1 0 0
4077 744 3 0 0
4081 875 1 0 0
4085 438 3 0 0
4099 744 2 0 0
4101 875 2 0 0
4103 603 2 0 0
4104 438 3 0 0
4105 603 3 0 0
4106 438 4 0 0
4107 875 1 0 0
4116 438 3 0 0
4117 1035 0 1 0
4119 1035 0 1 0
4121 438 4 0 0
4131 1035 0 1 0
4132 1035 0 1 0
4133 1035 0 1 0
4135 1035 0 1 0
4136 630 3 0 0
4137 221 7 0 0
4138 221 7 0 0
4139 875 2 0 0
4140 875 2 0 0
4141 258 8 0 0
4142 982 1 0 0
4143 875 2 0 0
4145 772 3 0 0
4149 438 4 0 0
4153 617 2 0 0
4154 699 3 0 0
4156 1035 0 1 0
4157 699 2 0 0
4158 699 3 0 0
4162 1035 0 1 0
4164 1035 0 1 0
4165 1035 0 1 0
4167 221 2 0 0
4168 438 3 0 0
4172 875 3 0 0
4175 258 8 0 0
4176 1035 0 1 0
4177 875 2 0 0
4180 1035 0 1 0
4182 1035 0 1 0
4183 1035 0 1 0
4184 1035 0 1 0
4185 1035 0 1 0
4187 1035 0 1 0
4188 1035 0 1 0
4191 1035 0 1 0
4193 875 2 0 0
4201 699 1 0 0
4205 1035 0 1 0
4206 1035 0 1 0
4209 1035 0 1 0
4213 1035 0 1 0
4215 1035 0 1 0
4219 221 3 0 0
4222 221 3 0 0
4226 699 2 0 0
4229 1035 0 1 0
4230 617 2 0 0
4231 630 4 0 0
4232 1035 0 1 0
4236 1035 0 1 0
4241 221 3 0 0
4243 630 5 0 0
4244 1035 0 1 0
4245 438 4 0 0
4246 438 4 0 0
4247 438 3 0 0
4250 630 4 0 0
4252 438 3 0 0
4254 1035 0 1 0
4257 1035 0 1 0
4262 1035 0 1 0
4266 699 2 0 0
4267 221 2 0 0
4268 438 4 0 0
4270 438 3 0 0
4271 221 2 0 0
4272 1035 0 1 0
4280 1035 0 1 0
4281 699 3 0 0
4282 1035 0 1 0
4283 699 3 0 0
4284 1035 0 1 0
4286 1035 0 1 0
4288 221 3 0 0
4289 1035 0 1 0
4291 1035 0 1 0
4293 438 5 0 0
4294 630 4 0 0
4295 699 2 0 0
4296 699 1 0 0
4297 438 4 0 0
4299 1035 0 1 0
4301 1035 0 1 0
4305 1035 0 1 0
4306 1035 0 1 0
4307 1035 0 1 0
4308 875 1 0 0
4309 221 3 0 0
4311 699 2 0 0
4313 699 0 0 0
4314 1035 0 1 0
4329 617 0 0 0
4330 744 2 0 0
4334 1035 0 1 0
4336 438 2 0 0
4340 221 4 0 0
4344 438 2 0 0
4348 438 4 0 0
4352 221 2 0 0
4355 875 1 0 0
4360 221 2 0 0
4367 438 3 0 0
4369 221 2 0 0
4374 875 0 0 0
4377 438 2 0 0
4378 438 2 0 0
4380 875 2 0 0
4386 1035 0 1 0
4391 258 7 0 0
4394 221 3 0 0
4395 221 2 0 0
4398 699 1 0 0
4404 699 1 0 0
4405 221 3 0 0
4406 221 2 0 0
4407 603 2 0 0
4409 699 2 0 0
4410 1035 0 1 0
4413 221 3 0 0
4414 875 1 0 0
4416 875 1 0 0
4417 603 3 0 0
4418 221 3 0 0
4419 221 4 0 0
4420 221 4 0 0
4421 258 6 0 0
4423 221 5 0 0
4424 221 5 0 0
4425 221 5 0 0
4427 875 1 0 0
4429 438 3 0 0
4430 411 3 0 0
4433 438 3 0 0
4434 603 2 0 0
4435 875 1 0 0
4437 221 3 0 0
4439 221 4 0 0
4440 875 2 0 0
4441 81 2 0 0
4442 221 3 0 0
4443 221 2 0 0
4444 875 1 0 0
4445 221 5 0 0
4446 221 2 0 0
4447 221 3 0 0
4448 744 3 0 0
4449 221 4 0 0
4451 411 3 0 0
4454 411 3 0 0
4457 875 1 0 0
4459 258 7 0 0
4460 744 3 0 0
4461 221 5 0 0
4464 1035 0 1 0
4465 221 4 0 0
4466 744 3 0 0
4467 221 4 0 0
4469 221 5 0 0
4470 630 2 0 0
4472 221 4 0 0
4475 875 2 0 0
4476 744 2 0 0
4477 81 2 0 0
4479 81 5 0 0
4480 744 2 0 0
4486 772 2 0 0
4487 1035 0 1 0
4490 81 3 0 0
4491 438 3 0 0
4494 1035 0 1 0
4497 221 2 0 0
4498 772 1 0 0
4499 772 2 0 0
4500 308 4 0 0
4501 772 1 0 0
4502 308 4 0 0
4503 221 6 0 0
4504 772 2 0 0
4505 772 2 0 0
4509 772 2 0 0
4510 221 5 0 0
4513 1035 0 1 0
4518 1035 0 1 0
4525 1035 0 1 0
4527 772 2 0 0
4529 480 4 0 0
4531 221 6 0 0
4532 772 2 0 0
4535 1035 0 1 0
4538 1035 0 1 0
4548 875 3 0 0
4550 1035 0 1 0
4551 772 2 0 0
4552 308 3 0 0
4553 1035 0 1 0
4554 308 3 0 0
4555 221 7 0 0
4556 221 6 0 0
4558 221 5 0 0
4559 308 4 0 0
4560 982 2 0 0
4566 1035 0 1 0
4568 1035 0 1 0
4573 982 1 0 0
4575 630 3 0 0
4577 308 4 0 0
4579 630 3 0 0
4580 308 3 0 0
4581 221 6 0 0
4582 221 7 0 0
4584 480 5 0 0
4587 308 4 0 0
4588 772 3 0 0
4591 982 0 0 0
4592 699 3 0 0
4593 744 3 0 0
4595 699 3 0 0
4596 221 7 0 0
4601 81 4 0 0
4603 221 2 0 0
4605 772 2 0 0
4606 81 2 0 0
4609 772 2 0 0
4613 699 2 0 0
4620 1035 0 1 0
4627 1035 0 1 0
4628 1035 0 1 0
4629 1035 0 1 0
4631 1035 0 1 0
4634 744 3 0 0
4637 630 3 0 0
4638 221 7 0 0
4640 982 1 0 0
4641 772 4 0 0
4642 772 2 0 0
4647 1035 0 1 0
4648 1035 0 1 0
4652 1035 0 1 0
4657 772 4 0 0
4658 1035 0 1 0
4659 81 1 0 0
4660 1035 0 1 0
4661 982 1 0 0
4662 875 2 0 0
4664 982 1 0 0
4665 1035 0 1 0
4666 1035 0 1 0
4667 1035 0 1 0
4669 699 2 0 0
4670 221 7 0 0
4677 1035 0 1 0
4680 1035 0 1 0
4681 1035 0 1 0
4682 1035 0 1 0
4683 1035 0 1 0
4684 1035 0 1 0
4687 699 2 0 0
4689 875 2 0 0
4690 699 1 0 0
4691 875 2 0 0
4692 1035 0 1 0
4693 1035 0 1 0
4695 438 3 0 0
4696 221 4 0 0
4698 875 2 0 0
4699 221 4 0 0
4701 875 1 0 0
4702 438 3 0 0
4704 875 2 0 0
4705 221 3 0 0
4706 1035 0 1 0
4707 438 3 0 0
4709 875 1 0 0
4713 875 3 0 0
4717 1035 0 1 0
4720 221 4 0 0
4721 81 2 0 0
4723 81 2 0 0
4725 1035 0 1 0
4728 221 4 0 0
4729 81 2 0 0
4730 221 6 0 0
4731 630 4 0 0
4732 221 6 0 0
4733 221 6 0 0
4734 630 2 0 0
4735 221 6 0 0
4738 744 3 0 0
4740 438 4 0 0
4743 221 7 0 0
4744 617 2 0 0
4749 221 5 0 0
4756 1035 0 1 0
4759 1035 0 1 0
4761 308 3 0 0
4762 255 2 0 0
4765 221 3 0 0
4767 1035 0 1 0
4768 438 2 0 0
4769 1035 0 1 0
4771 503 3 0 0
4772 221 5 0 0
4773 503 2 0 0
4775 630 2 0 0
4777 308 3 0 0
4778 1035 0 1 0
4783 81 4 0 0
4785 81 3 0 0
4788 480 6 0 0
4790 81 3 0 0
4791 221 6 0 0
4794 221 5 0 0
4795 221 5 0 0
4798 630 1 0 0
4799 308 3 0 0
4801 308 3 0 0
4803 221 7 0 0
4805 630 1 0 0
4806 221 4 0 0
4813 617 2 0 0
4814 1035 0 1 0
4816 221 5 0 0
4818 630 1 0 0
4822 221 6 0 0
4824 221 6 0 0
4825 221 6 0 0
4826 438 2 0 0
4829 221 5 0 0
4834 438 3 0 0
4835 617 1 0 0
4837 221 5 0 0
4838 669 4 0 0
4840 438 3 0 0
4841 308 4 0 0
4843 221 6 0 0
4844 308 4 0 0
4845 480 5 0 0
4848 480 4 0 0
4851 221 6 0 0
4853 258 7 0 0
4856 480 4 0 0
4857 630 2 0 0
4859 480 4 0 0
4862 308 3 0 0
4863 258 7 0 0
4866 258 5 0 0
4870 221 6 0 0
4871 772 2 0 0
4872 221 6 0 0
4874 308 4 0 0
4876 308 4 0 0
4879 1035 0 1 0
4880 1035 0 1 0
4881 308 2 0 0
4891 308 2 0 0
4894 772 1 0 0
4902 772 1 0 0
4906 1035 0 1 0
4908 1035 0 1 0
4909 480 4 0 0
4910 81 1 0 0
4918 772 1 0 0
4919 308 2 0 0
4920 308 2 0 0
4922 772 1 0 0
4929 480 5 0 0
4936 308 3 0 0
4939 1035 0 1 0
4946 480 6 0 0
4950 308 3 0 0
4952 719 3 0 0
4958 719 1 0 0
4959 772 2 0 0
4960 160 2 0 0
4961 772 2 0 0
4962 438 3 0 0
4964 255 2 0 0
4965 480 4 0 0
4966 221 4 0 0
4968 221 4 0 0
4970 719 0 0 0
4973 221 5 0 0
4975 772 2 0 0
4976 772 1 0 0
4977 772 1 0 0
4978 480 4 0 0
4979 772 2 0 0
4983 772 2 0 0
4984 772 1 0 0
4985 772 3 0 0
4987 719 1 0 0
4988 772 2 0 0
4991 1035 0 1 0
4994 480 5 0 0
4995 308 2 0 0
4999 480 6 0 0
5002 772 3 0 0
5003 308 2 0 0
5005 772 3 0 0
5007 772 3 0 0
5009 772 2 0 0
5010 719 3 0 0
5011 308 3 0 0
5012 221 7 0 0
5013 772 2 0 0
5015 308 2 0 0
5016 1035 0 1 0
5020 480 6 0 0
5021 1035 0 1 0
5022 1035 0 1 0
5023 772 3 0 0
5026 480 5 0 0
5030 221 5 0 0
5032 81 2 0 0
5034 480 5 0 0
5035 221 7 0 0
5036 438 4 0 0
5038 34 3 0 0
5040 1035 0 1 0
5046 1035 0 1 0
5048 308 3 0 0
5057 221 5 0 0
5060 308 4 0 0
5061 617 2 0 0
5062 221 4 0 0
5063 34 2 0 0
5065 411 4 0 0
5076 221 6 0 0
5077 308 3 0 0
5079 617 2 0 0
5081 221 6 0 0
5082 81 3 0 0
5083 669 4 0 0
5085 221 5 0 0
5086 221 5 0 0
5089 630 2 0 0
5091 221 6 0 0
5093 669 5 0 0
5096 221 5 0 0
5097 221 6 0 0
5100 308 2 0 0
5101 480 5 0 0
5103 221 5 0 0
5104 221 5 0 0
5105 669 4 0 0
5107 480 4 0 0
5109 221 6 0 0
5111 81 3 0 0
5112 81 3 0 0
5113 221 6 0 0
5115 669 4 0 0
5116 669 5 0 0
5119 438 4 0 0
5120 221 5 0 0
5123 221 6 0 0
5124 221 5 0 0
5126 630 1 0 0
5127 308 5 0 0
5128 669 3 0 0
5130 221 6 0 0
5131 221 6 0 0
5132 772 3 0 0
5133 221 6 0 0
5134 221 6 0 0
5135 221 3 0 0
5138 81 2 0 0
5139 142 3 0 0
5140 81 2 0 0
5141 669 5 0 0
5146 480 4 0 0
5148 81 2 0 0
5149 221 5 0 0
5150 669 4 0 0
5151 630 2 0 0
5153 221 6 0 0
5154 308 5 0 0
5155 221 6 0 0
5156 308 5 0 0
5157 308 4 0 0
5158 580 7 0 0
5159 630 3 0 0
5162 772 3 0 0
5164 772 3 0 0
5166 772 3 0 0
5169 308 5 0 0
5174 480 5 0 0
5175 480 4 0 0
5176 480 5 0 0
5179 480 5 0 0
5181 438 2 0 0
5182 480 5 0 0
5184 308 4 0 0
5185 480 5 0 0
5187 480 4 0 0
5190 772 2 0 0
5194 308 4 0 0
5196 221 6 0 0
5202 480 3 0 0
5205 480 5 0 0
5206 81 5 0 0
5208 221 6 0 0
5211 669 5 0 0
5212 669 4 0 0
5213 221 4 0 0
5214 221 6 0 0
5218 772 2 0 0
5220 1035 0 1 0
5222 719 3 0 0
5224 772 2 0 0
5226 580 6 0 0
5227 258 5 0 0
5230 580 6 0 0
5231 480 5 0 0
5234 81 2 0 0
5235 580 6 0 0
5236 480 3 0 0
5237 221 6 0 0
5238 81 3 0 0
5240 221 6 0 0
5242 308 4 0 0
5247 221 4 0 0
5252 580 6 0 0
5261 221 5 0 0
5263 772 1 0 0
5266 719 1 0 0
5271 160 1 0 0
5272 142 3 0 0
5274 772 2 0 0
5278 81 4 0 0
5279 81 2 0 0
5280 772 2 0 0
5281 308 1 0 0
5282 772 1 0 0
5286 308 1 0 0
5290 258 5 0 0
5300 480 4 0 0
5301 480 2 0 0
5303 81 3 0 0
5304 480 3 0 0
5310 480 2 0 0
5313 81 3 0 0
5315 1035 0 1 0
5316 480 3 0 0
5319 81 2 0 0
5320 480 4 0 0
5322 255 2 0 0
5325 772 2 0 0
5335 1035 0 1 0
5337 308 1 0 0
5340 34 4 0 0
5345 480 3 0 0
5351 617 2 0 0
5353 617 2 0 0
5355 34 3 0 0
5361 772 2 0 0
5370 258 6 0 0
5371 255 2 0 0
5374 480 4 0 0
5378 308 1 0 0
5379 308 2 0 0
5381 1035 0 1 0
5384 772 1 0 0
5387 308 3 0 0
5389 81 2 0 0
5391 308 2 0 0
5392 772 2 0 0
5394 772 0 0 0
5401 772 1 0 0
5403 480 3 0 0
5406 719 1 0 0
5408 1035 0 1 0
5411 308 1 0 0
5414 617 2 0 0
5415 160 1 0 0
5416 480 4 0 0
5417 1035 0 1 0
5420 438 3 0 0
5421 772 2 0 0
5424 480 4 0 0
5425 719 2 0 0
5426 308 2 0 0
5433 221 6 0 0
5435 480 4 0 0
5437 221 5 0 0
5439 772 3 0 0
5441 308 5 0 0
5442 480 5 0 0
5443 308 5 0 0
5445 308 4 0 0
5446 772 2 0 0
5448 580 7 0 0
5449 480 4 0 0
5450 221 6 0 0
5451 480 4 0 0
5454 480 5 0 0
5456 580 6 0 0
5458 221 5 0 0
5459 580 7 0 0
5464 480 3 0 0
5465 308 5 0 0
5467 772 2 0 0
5468 580 6 0 0
5471 438 2 0 0
5472 772 2 0 0
5477 142 3 0 0
5480 160 3 0 0
5485 772 1 0 0
5486 772 3 0 0
5489 580 5 0 0
5490 772 3 0 0
5491 221 7 0 0
5492 772 2 0 0
5495 81 1 0 0
5499 160 1 0 0
5518 772 2 0 0
5519 34 4 0 0
5520 34 3 0 0
5526 772 2 0 0
5528 81 0 0 0
5530 34 2 0 0
5535 258 5 0 0
5540 308 3 0 0
5555 480 3 0 0
5562 81 4 0 0
5568 480 2 0 0
5574 772 3 0 0
5581 81 2 0 0
5582 81 2 0 0
5589 81 1 0 0
5591 480 3 0 0
5592 142 1 0 0
5593 81 2 0 0
5597 160 1 0 0
5598 772 2 0 0
5604 308 2 0 0
5607 81 2 0 0
5609 1035 0 1 0
5610 142 2 0 0
5612 81 2 0 0
5613 676 4 0 0
5614 308 2 0 0
5618 160 2 0 0
5619 1035 0 1 0
5623 34 2 0 0
5626 81 1 0 0
5627 308 1 0 0
5628 308 2 0 0
5631 34 3 0 0
5640 160 3 0 0
5652 81 4 0 0
5660 480 3 0 0
5663 308 2 0 0
5664 676 4 0 0
5673 81 2 0 0
5675 308 2 0 0
5680 308 1 0 0
5682 772 2 0 0
5683 772 2 0 0
5685 772 3 0 0
5686 160 1 0 0
5687 1035 0 1 0
5688 772 1 0 0
5690 81 1 0 0
5691 772 2 0 0
5693 772 2 0 0
5697 772 1 0 0
5698 160 2 0 0
5701 81 1 0 0
5702 1035 0 1 0
5708 772 2 0 0
5712 772 2 0 0
5715 81 2 0 0
5723 308 3 0 0
5724 160 3 0 0
5725 772 2 0 0
5730 480 3 0 0
5733 160 3 0 0
5739 308 2 0 0
5741 480 3 0 0
5742 81 1 0 0
5748 34 2 0 0
5752 308 1 0 0
5753 1035 0 1 0
5756 81 1 0 0
5758 1035 0 1 0
5759 308 2 0 0
5769 308 2 0 0
5770 1035 0 1 0
5779 772 1 0 0
5790 308 2 0 0
5792 480 3 0 0
5796 772 2 0 0
5800 480 3 0 0
5801 772 2 0 0
5805 308 2 0 0
5807 308 2 0 0
5817 308 2 0 0
5818 772 2 0 0
5819 772 2 0 0
5820 772 2 0 0
5823 308 1 0 0
5824 676 1 0 0
5826 160 2 0 0
5827 308 2 0 0
5828 480 3 0 0
5829 676 1 0 0
5832 160 3 0 0
5833 676 4 0 0
5836 81 1 0 0
5838 772 2 0 0
5839 308 2 0 0
5840 580 5 0 0
5841 676 1 0 0
5842 160 3 0 0
5843 287 3 0 0
5844 308 2 0 0
5845 676 5 0 0
5847 308 2 0 0
5848 676 5 0 0
5850 676 1 0 0
5853 676 5 0 0
5857 1035 0 1 0
5870 34 3 0 0
5871 81 2 0 0
5872 255 2 0 0
5873 81 2 0 0
5875 81 3 0 0
5876 81 3 0 0
5878 81 2 0 0
5884 1035 0 1 0
5887 676 2 0 0
5893 676 2 0 0
5897 480 3 0 0
5899 81 6 0 0
5901 1035 0 1 0
5902 160 3 0 0
5904 676 2 0 0
5906 480 1 0 0
5909 811 1 0 0
5919 81 2 0 0
5927 81 2 0 0
5929 81 3 0 0
5930 676 4 0 0
5934 81 2 0 0
5935 81 2 0 0
5939 676 4 0 0
5940 811 4 0 0
5941 287 4 0 0
5946 287 5 0 0
5949 287 5 0 0
5950 676 4 0 0
5951 676 2 0 0
5952 81 6 0 0
5955 308 3 0 0
5958 160 2 0 0
5961 81 2 0 0
5963 676 2 0 0
5964 308 3 0 0
5965 160 1 0 0
5969 81 2 0 0
5971 676 5 0 0
5973 676 4 0 0
5974 308 1 0 0
5975 81 2 0 0
5976 676 5 0 0
5978 308 4 0 0
5980 308 3 0 0
5981 308 2 0 0
5982 676 4 0 0
5983 308 2 0 0
5986 676 3 0 0
5989 160 3 0 0
5992 142 2 0 0
5994 81 2 0 0
5996 676 1 0 0
5998 81 3 0 0
6002 480 5 0 0
6004 81 3 0 0
6009 676 3 0 0
6011 480 2 0 0
6013 1035 0 1 0
6014 81 1 0 0
6015 480 2 0 0
6016 480 3 0 0
6017 676 1 0 0
6019 160 2 0 0
6020 287 2 0 0
6021 287 2 0 0
6022 308 2 0 0
6024 480 2 0 0
6026 676 4 0 0
6028 480 1 0 0
6030 676 1 0 0
6031 676 4 0 0
6035 1035 0 1 0
6036 1035 0 1 0
6039 287 2 0 0
6041 480 1 0 0
6042 480 3 0 0
6043 480 3 0 0
6045 160 1 0 0
6047 160 2 0 0
6049 160 3 0 0
6050 676 4 0 0
6051 1035 0 1 0
6052 160 1 0 0
6053 538 2 0 0
6054 676 4 0 0
6055 160 3 0 0
6057 287 2 0 0
6060 480 2 0 0
6062 580 5 0 0
6068 287 4 0 0
6073 308 2 0 0
6074 308 2 0 0
6079 287 3 0 0
6090 676 4 0 0
6092 142 1 0 0
6093 81 4 0 0
6095 287 3 0 0
6096 676 2 0 0
6098 676 3 0 0
6099 676 4 0 0
6102 1035 0 1 0
6103 676 3 0 0
6104 34 2 0 0
6106 287 3 0 0
6109 81 3 0 0
6111 676 2 0 0
6112 81 4 0 0
6115 81 4 0 0
6116 676 1 0 0
6119 287 3 0 0
6120 1035 0 1 0
6121 287 4 0 0
6122 676 1 0 0
6124 287 2 0 0
6128 287 4 0 0
6129 81 2 0 0
6131 81 2 0 0
6132 480 2 0 0
6133 676 4 0 0
6134 676 3 0 0
6136 676 4 0 0
6141 676 4 0 0
6142 676 2 0 0
6143 676 2 0 0
6146 676 3 0 0
6150 676 4 0 0
6156 676 1 0 0
6158 287 3 0 0
6159 81 6 0 0
6160 676 3 0 0
6161 676 3 0 0
6164 811 1 0 0
6167 811 2 0 0
6169 811 3 0 0
6172 811 2 0 0
6175 676 4 0 0
6176 81 3 0 0
6179 81 4 0 0
6180 811 4 0 0
6185 811 3 0 0
6189 480 5 0 0
6191 811 0 0 0
6202 676 6 0 0
6205 676 4 0 0
6206 811 2 0 0
6209 811 3 0 0
6210 1035 0 1 0
6212 480 5 0 0
6214 480 6 0 0
6240 811 2 0 0
6243 676 3 0 0
6247 811 2 0 0
6259 81 3 0 0
6263 911 2 0 0
6266 480 2 0 0
6268 676 2 0 0
6272 81 3 0 0
6273 911 1 0 0
6274 911 1 0 0
6275 911 1 0 0
6277 287 4 0 0
6281 81 3 0 0
6283 911 1 0 0
6288 811 1 0 0
6292 625 0 0 0
6296 81 5 0 0
6297 142 1 0 0
6298 811 2 0 0
6302 811 4 0 0
6306 811 2 0 0
6307 676 3 0 0
6308 81 3 0 0
6311 676 2 0 0
6320 676 1 0 0
6325 676 3 0 0
6328 911 1 0 0
6329 911 1 0 0
6330 81 6 0 0
6333 81 2 0 0
6335 1035 0 1 0
6338 81 2 0 0
6340 142 3 0 0
6342 811 3 0 0
6343 81 2 0 0
6346 676 2 0 0
6348 676 2 0 0
6353 287 3 0 0
6362 287 3 0 0
6366 287 3 0 0
6367 676 4 0 0
6368 287 3 0 0
6379 625 1 0 0
6385 11 4 0 0
6386 81 2 0 0
6387 11 5 0 0
6388 287 3 0 0
6390 287 3 0 0
6392 287 3 0 0
6393 676 3 0 0
6394 142 1 0 0
6398 480 2 0 0
6402 81 2 0 0
6403 11 3 0 0
6405 81 2 0 0
6408 480 3 0 0
6411 287 3 0 0
6417 811 2 0 0
6421 480 2 0 0
6424 287 3 0 0
6427 81 2 0 0
6430 676 4 0 0
6432 142 0 0 0
6433 676 4 0 0
6437 676 4 0 0
6438 811 1 0 0
6440 81 3 0 0
6443 480 3 0 0
6444 81 2 0 0
6446 480 3 0 0
6447 811 2 0 0
6449 811 3 0 0
6450 34 3 0 0
6451 811 2 0 0
6452 811 3 0 0
6453 480 3 0 0
6454 480 4 0 0
6456 480 5 0 0
6457 480 6 0 0
6459 81 3 0 0
6461 676 3 0 0
6464 480 2 0 0
6467 676 2 0 0
6469 676 5 0 0
6474 811 2 0 0
6475 676 3 0 0
6477 811 2 0 0
6478 287 2 0 0
6480 676 2 0 0
6484 81 3 0 0
6485 480 5 0 0
6486 480 2 0 0
6490 676 4 0 0
6493 676 2 0 0
6494 287 3 0 0
6496 811 3 0 0
6501 676 3 0 0
6509 412 3 0 0
6510 1035 0 1 0
6514 811 2 0 0
6519 480 1 0 0
6523 676 3 0 0
6524 142 1 0 0
6528 676 3 0 0
6530 676 2 0 0
6533 81 5 0 0
6534 542 4 0 0
6536 81 4 0 0
6537 480 3 0 0
6540 142 1 0 0
6544 480 1 0 0
6549 816 1 0 0
6552 492 5 0 0
6553 676 2 0 0
6557 542 6 0 0
6564 480 5 0 0
6566 542 4 0 0
6571 542 2 0 0
6575 11 4 0 0
6576 480 5 0 0
6580 676 3 0 0
6581 81 4 0 0
6582 676 3 0 0
6585 1035 0 1 0
6587 676 3 0 0
6589 81 3 0 0
6592 480 3 0 0
6593 81 3 0 0
6594 81 3 0 0
6615 81 6 0 0
6620 811 1 0 0
6621 480 3 0 0
6628 676 6 0 0
6630 676 3 0 0
6636 676 4 0 0
6637 676 6 0 0
6638 811 4 0 0
6639 811 1 0 0
6642 34 3 0 0
6659 480 5 0 0
6665 811 2 0 0
6669 480 3 0 0
6670 676 4 0 0
6671 811 3 0 0
6673 480 3 0 0
6674 258 4 0 0
6675 480 3 0 0
6679 34 2 0 0
6680 480 3 0 0
6687 412 4 0 0
6689 811 3 0 0
6693 811 3 0 0
6696 811 3 0 0
6697 480 2 0 0
6701 534 2 0 0
6704 676 3 0 0
6706 480 6 0 0
6711 412 4 0 0
6713 412 4 0 0
6714 480 2 0 0
6716 480 3 0 0
6717 412 4 0 0
6718 412 4 0 0
6719 480 2 0 0
6723 676 3 0 0
6728 480 1 0 0
6729 480 2 0 0
6730 269 3 0 0
6732 81 5 0 0
6733 676 3 0 0
6735 81 3 0 0
6738 412 3 0 0
6741 676 3 0 0
6742 480 4 0 0
6744 11 4 0 0
6745 412 3 0 0
6747 81 3 0 0
6748 480 1 0 0
6749 480 6 0 0
6751 676 6 0 0
